pair_name,turn_ID,speaker,utterance,target,trial,director,correct_answer,given_answer,accuracy,processed_utterance,pos_sequence,lemmas_sequence,text_lemma_pos,round
pair15,320,A,ja,05,16,A,G,G,1,ja,INTJ ,ja ,ja_ja#INTJ ,2
pair15,321,A,die,05,16,A,G,G,1,die,PRON ,die ,die_die#PRON ,2
pair15,322,B,ja,05,16,A,G,G,1,ja,INTJ ,ja ,ja_ja#INTJ ,2
pair15,323,B,uh *g*,05,16,A,G,G,1,g,SYM ,g ,g_g#SYM ,2
pair15,324,B,um dit is degene met zeg maar een rondje die erachter uitkomt zeg maar en dan aan de rechterkant zit er een soort druppelvorm in,09,1,B,1,1,1,dit is degene met zeg maar een rondje die erachter uitkomt zeg maar en dan aan de rechterkant zit er een soort druppelvorm in,PRON AUX PRON ADP VERB ADV DET NOUN PRON ADV VERB VERB ADV CCONJ ADV ADP DET NOUN VERB ADV DET NOUN NOUN ADP ,dit zijn degeen met zeggen maar een rond die erachter uitkomen zeggen maar en dan aan de rechterkant zitten er een soort druppelvorm in ,dit_dit#PRON is_zijn#AUX degene_degeen#PRON met_met#ADP zeg_zeggen#VERB maar_maar#ADV een_een#DET rondje_rond#NOUN die_die#PRON erachter_erachter#ADV uitkomt_uitkomen#VERB zeg_zeggen#VERB maar_maar#ADV en_en#CCONJ dan_dan#ADV aan_aan#ADP de_de#DET rechterkant_rechterkant#NOUN zit_zitten#VERB er_er#ADV een_een#DET soort_soort#NOUN druppelvorm_druppelvorm#NOUN in_in#ADP ,3
pair15,325,A,#clicks# ja,09,1,B,1,1,1,ja,INTJ ,ja ,ja_ja#INTJ ,3
pair15,326,B,en dan aan de linkerkant nog een soort staaf die eruit komt,09,1,B,1,1,1,en dan aan de linkerkant nog een soort staaf die eruit komt,CCONJ ADV ADP DET NOUN ADV DET NOUN NOUN PRON ADV VERB ,en dan aan de linkerkant nog een soort staaf die eruit komen ,en_en#CCONJ dan_dan#ADV aan_aan#ADP de_de#DET linkerkant_linkerkant#NOUN nog_nog#ADV een_een#DET soort_soort#NOUN staaf_staaf#NOUN die_die#PRON eruit_eruit#ADV komt_komen#VERB ,3
pair15,327,A,ja en aan de onderkant is hij,09,1,B,1,1,1,ja en aan de onderkant is hij,INTJ CCONJ ADP DET NOUN AUX PRON ,ja en aan de onderkant zijn hij ,ja_ja#INTJ en_en#CCONJ aan_aan#ADP de_de#DET onderkant_onderkant#NOUN is_zijn#AUX hij_hij#PRON ,3
pair15,328,B,ja ja die,09,1,B,1,1,1,ja ja die,INTJ INTJ PRON ,ja ja die ,ja_ja#INTJ ja_ja#INTJ die_die#PRON ,3
pair15,329,A,ja ja *1*,09,1,B,1,1,1,ja ja een,INTJ INTJ DET ,ja ja een ,ja_ja#INTJ ja_ja#INTJ een_een#DET ,3
pair15,330,A,uh dit is die met het uh zonnepaneel #laughs# aan de achterkant de met uh ja aan de onderkant de dingen erdoorheen,10,2,A,N,N,1,dit is die met het zonnepaneel aan de achterkant de met ja aan de onderkant de dingen erdoorheen,PRON AUX PRON ADP DET NOUN ADP DET NOUN DET ADP INTJ ADP DET NOUN DET NOUN ADP ,dit zijn die met het zonnepaneel aan de achterkant de met ja aan de onderkant de ding erdoorheen ,dit_dit#PRON is_zijn#AUX die_die#PRON met_met#ADP het_het#DET zonnepaneel_zonnepaneel#NOUN aan_aan#ADP de_de#DET achterkant_achterkant#NOUN de_de#DET met_met#ADP ja_ja#INTJ aan_aan#ADP de_de#DET onderkant_onderkant#NOUN de_de#DET dingen_ding#NOUN erdoorheen_erdoorheen#ADP ,3
pair15,331,B,ja,10,2,A,N,N,1,ja,INTJ ,ja ,ja_ja#INTJ ,3
pair15,332,B,(ja) met uh ding erdoorheen,10,2,A,N,N,1,ja met ding erdoorheen,INTJ ADP NOUN ADV ,ja met ding erdoorheen ,ja_ja#INTJ met_met#ADP ding_ding#NOUN erdoorheen_erdoorheen#ADV ,3
pair15,333,A,ja,10,2,A,N,N,1,ja,INTJ ,ja ,ja_ja#INTJ ,3
pair15,334,B,ja,10,2,A,N,N,1,ja,INTJ ,ja ,ja_ja#INTJ ,3
pair15,335,B,uh *n*,10,2,A,N,N,1,n,NUM ,n ,n_n#NUM ,3
pair15,336,B,uh s- sorry #laughs# um dit is zeg maar het kopje met uh een vierkant dwars erdoorheen,15,3,B,3,3,1,sorry dit is zeg maar het kopje met een vierkant dwars erdoorheen,INTJ PRON VERB VERB ADV DET NOUN ADP DET ADJ ADJ ADP ,sorry dit zijn zeggen maar het kop met een vierkant dwars erdoorheen ,sorry_sorry#INTJ dit_dit#PRON is_zijn#VERB zeg_zeggen#VERB maar_maar#ADV het_het#DET kopje_kop#NOUN met_met#ADP een_een#DET vierkant_vierkant#ADJ dwars_dwars#ADJ erdoorheen_erdoorheen#ADP ,3
pair15,337,B,en dan een l die er aan de linkerkant uitkomt en twee kleine,15,3,B,3,3,1,en dan een l die er aan de linkerkant uitkomt en twee kleine,CCONJ ADV DET NOUN PRON ADV ADP DET NOUN VERB CCONJ NUM ADJ ,en dan een l die er aan de linkerkant uitkomen en twee klein ,en_en#CCONJ dan_dan#ADV een_een#DET l_l#NOUN die_die#PRON er_er#ADV aan_aan#ADP de_de#DET linkerkant_linkerkant#NOUN uitkomt_uitkomen#VERB en_en#CCONJ twee_twee#NUM kleine_klein#ADJ ,3
pair15,338,A,puntjes erboven,15,3,B,3,3,1,puntjes erboven,NOUN VERB ,punt Erboven ,puntjes_punt#NOUN erboven_Erboven#VERB ,3
pair15,339,B,ja ja,15,3,B,3,3,1,ja ja,INTJ INTJ ,ja ja ,ja_ja#INTJ ja_ja#INTJ ,3
pair15,340,A,ja uh *3*,15,3,B,3,3,1,ja drie,INTJ NUM ,ja drie ,ja_ja#INTJ drie_drie#NUM ,3
pair15,341,A,uh even kijken dit is de het kopje met de (m-) #clicks# de staaf aan de zijkant waar de spijker ingeslagen is,12,4,A,F,F,1,even kijken dit is de het kopje met de de staaf aan de zijkant waar de spijker ingeslagen is,ADV VERB PRON AUX DET DET NOUN ADP DET DET NOUN ADP DET NOUN ADV DET NOUN VERB AUX ,even kijken dit zijn de het kop met de de staaf aan de zijkant waar de spijker inslaan zijn ,even_even#ADV kijken_kijken#VERB dit_dit#PRON is_zijn#AUX de_de#DET het_het#DET kopje_kop#NOUN met_met#ADP de_de#DET de_de#DET staaf_staaf#NOUN aan_aan#ADP de_de#DET zijkant_zijkant#NOUN waar_waar#ADV de_de#DET spijker_spijker#NOUN ingeslagen_inslaan#VERB is_zijn#AUX ,3
pair15,342,B,met het schoteltje aan de rechterkant,12,4,A,F,F,1,met het schoteltje aan de rechterkant,ADP DET NOUN ADP DET NOUN ,met het schotel aan de rechterkant ,met_met#ADP het_het#DET schoteltje_schotel#NOUN aan_aan#ADP de_de#DET rechterkant_rechterkant#NOUN ,3
pair15,343,A,met het schoteltje aan de rechterkant ja,12,4,A,F,F,1,met het schoteltje aan de rechterkant ja,ADP DET NOUN ADP DET NOUN INTJ ,met het schotel aan de rechterkant ja ,met_met#ADP het_het#DET schoteltje_schotel#NOUN aan_aan#ADP de_de#DET rechterkant_rechterkant#NOUN ja_ja#INTJ ,3
pair15,344,B,ja *f*,12,4,A,F,F,1,ja f,INTJ NOUN ,ja f ,ja_ja#INTJ f_f#NOUN ,3
pair15,345,B,#clicks# uh dit is degene met twee blokkentorens aan de linkerkant erin ,01,5,B,5,5,1,dit is degene met twee blokkentorens aan de linkerkant erin,PRON AUX PRON ADP NUM ADJ ADP DET NOUN ADV ,dit zijn degeen met twee blokkentoren aan de linkerkant erin ,dit_dit#PRON is_zijn#AUX degene_degeen#PRON met_met#ADP twee_twee#NUM blokkentorens_blokkentoren#ADJ aan_aan#ADP de_de#DET linkerkant_linkerkant#NOUN erin_erin#ADV ,3
pair15,346,B,en dan bovenin een soort spijker,01,5,B,5,5,1,en dan bovenin een soort spijker,CCONJ ADV ADP DET NOUN NOUN ,en dan bovenin een soort spijker ,en_en#CCONJ dan_dan#ADV bovenin_bovenin#ADP een_een#DET soort_soort#NOUN spijker_spijker#NOUN ,3
pair15,347,B,en een soort vierkant,01,5,B,5,5,1,en een soort vierkant,CCONJ DET NOUN ADJ ,en een soort vierkant ,en_en#CCONJ een_een#DET soort_soort#NOUN vierkant_vierkant#ADJ ,3
pair15,348,A,#clicks# ja,01,5,B,5,5,1,ja,INTJ ,ja ,ja_ja#INTJ ,3
pair15,349,A,vierkant aan de voorkant,01,5,B,5,5,1,vierkant aan de voorkant,ADJ ADP DET NOUN ,vierkant aan de voorkant ,vierkant_vierkant#ADJ aan_aan#ADP de_de#DET voorkant_voorkant#NOUN ,3
pair15,350,A,dat is *5*,01,5,B,5,5,1,dat is vijf,PRON AUX NUM ,dat zijn vijf ,dat_dat#PRON is_zijn#AUX vijf_vijf#NUM ,3
pair15,351,A,uh dit is die met de twee blokken aan de rechterkant met aan de #cough# linksonder het ja kleine uiteindetje,04,6,A,D,D,1,dit is die met de twee blokken aan de rechterkant met aan de linksonder het ja kleine uiteindetje,PRON AUX PRON ADP DET NUM NOUN ADP DET NOUN ADP ADP DET NOUN DET ADV ADJ NOUN ,dit zijn die met de twee blok aan de rechterkant met aan de linksonder het ja klein uiteinde ,dit_dit#PRON is_zijn#AUX die_die#PRON met_met#ADP de_de#DET twee_twee#NUM blokken_blok#NOUN aan_aan#ADP de_de#DET rechterkant_rechterkant#NOUN met_met#ADP aan_aan#ADP de_de#DET linksonder_linksonder#NOUN het_het#DET ja_ja#ADV kleine_klein#ADJ uiteindetje_uiteinde#NOUN ,3
pair15,352,A,daarbovenop een beetje de #clicks# uh die vulkaanvorm,04,6,A,D,D,1,daarbovenop een beetje de die vulkaanvorm,ADV DET NOUN DET DET NOUN ,daarbovenop een beetje de die vulkaanvorm ,daarbovenop_daarbovenop#ADV een_een#DET beetje_beetje#NOUN de_de#DET die_die#DET vulkaanvorm_vulkaanvorm#NOUN ,3
pair15,353,B,#laughs# ja ja uh *d*,04,6,A,D,D,1,ja ja d,INTJ INTJ SYM ,ja ja d ,ja_ja#INTJ ja_ja#INTJ d_d#SYM ,3
pair15,354,B,dit is degene met de tafel dwars erdoorheen,07,7,B,4,4,1,dit is degene met de tafel dwars erdoorheen,PRON AUX PRON ADP DET NOUN ADJ ADP ,dit zijn degeen met de tafel dwars erdoorheen ,dit_dit#PRON is_zijn#AUX degene_degeen#PRON met_met#ADP de_de#DET tafel_tafel#NOUN dwars_dwars#ADJ erdoorheen_erdoorheen#ADP ,3
pair15,355,B,met een soort van trapezevorm erbovenop,07,7,B,4,4,1,met een soort van trapezevorm erbovenop,ADP DET NOUN ADP NOUN CCONJ ,met een soort van trapezevorm erbovenop ,met_met#ADP een_een#DET soort_soort#NOUN van_van#ADP trapezevorm_trapezevorm#NOUN erbovenop_erbovenop#CCONJ ,3
pair15,356,A,#clicks# ja even zoeken waar die staat,07,7,B,4,4,1,ja even zoeken waar die staat,INTJ ADV VERB ADV PRON VERB ,ja even zoeken waar die staan ,ja_ja#INTJ even_even#ADV zoeken_zoeken#VERB waar_waar#ADV die_die#PRON staat_staan#VERB ,3
pair15,357,B,ja #laughs#,07,7,B,4,4,1,ja,INTJ ,ja ,ja_ja#INTJ ,3
pair15,358,A,uh dat is *4*,07,7,B,4,4,1,dat is vier,PRON AUX NUM ,dat zijn vier ,dat_dat#PRON is_zijn#AUX vier_vier#NUM ,3
pair15,359,A,uh dit is die met (de) druppelvorm bovenop en dan de druppelvorm links,16,8,A,L,L,1,dit is die met de druppelvorm bovenop en dan de druppelvorm links,PRON AUX PRON ADP DET NOUN ADP CCONJ SCONJ DET NOUN ADJ ,dit zijn die met de druppelvorm bovenop en dan de druppelvorm links ,dit_dit#PRON is_zijn#AUX die_die#PRON met_met#ADP de_de#DET druppelvorm_druppelvorm#NOUN bovenop_bovenop#ADP en_en#CCONJ dan_dan#SCONJ de_de#DET druppelvorm_druppelvorm#NOUN links_links#ADJ ,3
pair15,360,B,ja,16,8,A,L,L,1,ja,INTJ ,ja ,ja_ja#INTJ ,3
pair15,361,A,#clicks# met aan de rechterkant de blokkentoren,16,8,A,L,L,1,met aan de rechterkant de blokkentoren,ADP ADP DET NOUN DET NOUN ,met aan de rechterkant de blokkentoar ,met_met#ADP aan_aan#ADP de_de#DET rechterkant_rechterkant#NOUN de_de#DET blokkentoren_blokkentoar#NOUN ,3
pair15,362,B,ja,16,8,A,L,L,1,ja,INTJ ,ja ,ja_ja#INTJ ,3
pair15,363,B,met nog een klein uh gek dingetje aan de linkerkant,16,8,A,L,L,1,met nog een klein gek dingetje aan de linkerkant,ADP ADV DET ADJ ADJ NOUN ADP DET NOUN ,met nog een klein gek dinge aan de linkerkant ,met_met#ADP nog_nog#ADV een_een#DET klein_klein#ADJ gek_gek#ADJ dingetje_dinge#NOUN aan_aan#ADP de_de#DET linkerkant_linkerkant#NOUN ,3
pair15,364,A,ja,16,8,A,L,L,1,ja,INTJ ,ja ,ja_ja#INTJ ,3
pair15,365,B,ja,16,8,A,L,L,1,ja,INTJ ,ja ,ja_ja#INTJ ,3
pair15,366,B,*l*,16,8,A,L,L,1,l,NOUN ,l ,l_l#NOUN ,3
pair15,367,B,uh dit is diegene met (de) ruitjes aan de zijkant,13,9,B,2,2,1,dit is diegene met de ruitjes aan de zijkant,PRON AUX ADV ADP DET NOUN ADP DET NOUN ,dit zijn diegene met de rui aan de zijkant ,dit_dit#PRON is_zijn#AUX diegene_diegene#ADV met_met#ADP de_de#DET ruitjes_rui#NOUN aan_aan#ADP de_de#DET zijkant_zijkant#NOUN ,3
pair15,368,B,uh zeg maar (z-) zes uh,13,9,B,2,2,1,zeg maar zes,VERB ADV NUM ,zeggen maar zes ,zeg_zeggen#VERB maar_maar#ADV zes_zes#NUM ,3
pair15,369,A,aan beide kanten de ruiten?,13,9,B,2,2,1,aan beide kanten de ruiten,ADP DET NOUN DET NOUN ,aan beide kant de ruit ,aan_aan#ADP beide_beide#DET kanten_kant#NOUN de_de#DET ruiten_ruit#NOUN ,3
pair15,370,B,aan beide kanten drie ruitjes inderdaad,13,9,B,2,2,1,aan beide kanten drie ruitjes inderdaad,ADP DET NOUN NUM NOUN ADV ,aan beide kant drie rui inderdaad ,aan_aan#ADP beide_beide#DET kanten_kant#NOUN drie_drie#NUM ruitjes_rui#NOUN inderdaad_inderdaad#ADV ,3
pair15,371,A,ja het schoteltje ervoor,13,9,B,2,2,1,ja het schoteltje ervoor,INTJ DET NOUN ADV ,ja het schotel ervoor ,ja_ja#INTJ het_het#DET schoteltje_schotel#NOUN ervoor_ervoor#ADV ,3
pair15,372,B,ja inderdaad,13,9,B,2,2,1,ja inderdaad,INTJ ADV ,ja inderdaad ,ja_ja#INTJ inderdaad_inderdaad#ADV ,3
pair15,373,A,ja *2*,13,9,B,2,2,1,ja twee,INTJ NUM ,ja twee ,ja_ja#INTJ twee_twee#NUM ,3
pair15,374,A,uh dit is die met de punt aan de bovenkant de de pyramide zeg maar,02,10,A,O,O,1,dit is die met de punt aan de bovenkant de de pyramide zeg maar,PRON AUX PRON ADP DET NOUN ADP DET NOUN DET DET NOUN VERB ADV ,dit zijn die met de punt aan de bovenkant de de pyramide zeggen maar ,dit_dit#PRON is_zijn#AUX die_die#PRON met_met#ADP de_de#DET punt_punt#NOUN aan_aan#ADP de_de#DET bovenkant_bovenkant#NOUN de_de#DET de_de#DET pyramide_pyramide#NOUN zeg_zeggen#VERB maar_maar#ADV ,3
pair15,375,B,okee ja en dan uh nog een klein torentje aan de zijkant erin,02,10,A,O,O,1,okee ja en dan nog een klein torentje aan de zijkant erin,SYM INTJ CCONJ ADV ADV DET ADJ NOUN ADP DET NOUN ADV ,okee ja en dan nog een klein toren aan de zijkant erin ,okee_okee#SYM ja_ja#INTJ en_en#CCONJ dan_dan#ADV nog_nog#ADV een_een#DET klein_klein#ADJ torentje_toren#NOUN aan_aan#ADP de_de#DET zijkant_zijkant#NOUN erin_erin#ADV ,3
pair15,376,A,ja,02,10,A,O,O,1,ja,INTJ ,ja ,ja_ja#INTJ ,3
pair15,377,B,ja,02,10,A,O,O,1,ja,INTJ ,ja ,ja_ja#INTJ ,3
pair15,378,B,uh *o*,02,10,A,O,O,1,o,INTJ ,o ,o_o#INTJ ,3
pair15,379,B,uh deze heeft een soort van neus maar er zit niks doorheen (#clicks#) en met die kegelvorm die net,11,11,B,8,8,1,deze heeft een soort van neus maar er zit niks doorheen en met die kegelvorm die net,PRON VERB DET NOUN ADP NOUN CCONJ ADV VERB PRON ADP CCONJ ADP DET NOUN PRON ADV ,deze hebben een soort van neus maar er zitten niks doorheen en met die kegelvorm die net ,deze_deze#PRON heeft_hebben#VERB een_een#DET soort_soort#NOUN van_van#ADP neus_neus#NOUN maar_maar#CCONJ er_er#ADV zit_zitten#VERB niks_niks#PRON doorheen_doorheen#ADP en_en#CCONJ met_met#ADP die_die#DET kegelvorm_kegelvorm#NOUN die_die#PRON net_net#ADV ,3
pair15,380,A,ja aan de linkerkant en dan aan de echt aan de linkerkant zo'n driehoeksstaafje erin,11,11,B,8,8,1,ja aan de linkerkant en dan aan de echt aan de linkerkant zo'n driehoeksstaafje erin,INTJ ADP DET NOUN CCONJ ADV ADP DET ADJ ADP DET NOUN ADV NOUN ADV ,ja aan de linkerkant en dan aan de echt aan de linkerkant zo'n driehoeksstaaf erin ,ja_ja#INTJ aan_aan#ADP de_de#DET linkerkant_linkerkant#NOUN en_en#CCONJ dan_dan#ADV aan_aan#ADP de_de#DET echt_echt#ADJ aan_aan#ADP de_de#DET linkerkant_linkerkant#NOUN zo'n_zo'n#ADV driehoeksstaafje_driehoeksstaaf#NOUN erin_erin#ADV ,3
pair15,381,B,die,11,11,B,8,8,1,die,PRON ,die ,die_die#PRON ,3
pair15,382,B,ja,11,11,B,8,8,1,ja,INTJ ,ja ,ja_ja#INTJ ,3
pair15,383,B,ja,11,11,B,8,8,1,ja,INTJ ,ja ,ja_ja#INTJ ,3
pair15,384,B,ja,11,11,B,8,8,1,ja,INTJ ,ja ,ja_ja#INTJ ,3
pair15,385,A,ja dat is *8*,11,11,B,8,8,1,ja dat is acht,INTJ PRON AUX NUM ,ja dat zijn acht ,ja_ja#INTJ dat_dat#PRON is_zijn#AUX acht_acht#NUM ,3
pair15,386,A,uh dit is die met de neus maar wel met de staaf erdoorheen,06,12,A,K,K,1,dit is die met de neus maar wel met de staaf erdoorheen,PRON AUX PRON ADP DET NOUN CCONJ ADV ADP DET NOUN ADP ,dit zijn die met de neus maar wel met de staaf erdoorheen ,dit_dit#PRON is_zijn#AUX die_die#PRON met_met#ADP de_de#DET neus_neus#NOUN maar_maar#CCONJ wel_wel#ADV met_met#ADP de_de#DET staaf_staaf#NOUN erdoorheen_erdoorheen#ADP ,3
pair15,387,A,met het schotel aan de uiteinde,06,12,A,K,K,1,met het schotel aan de uiteinde,ADP DET NOUN ADP DET NOUN ,met het schotel aan de uiteinde ,met_met#ADP het_het#DET schotel_schotel#NOUN aan_aan#ADP de_de#DET uiteinde_uiteinde#NOUN ,3
pair15,388,B,even zoeken met het uh druppeltje erbovenop,06,12,A,K,K,1,even zoeken met het druppeltje erbovenop,ADV VERB ADP DET NOUN ADV ,even zoeken met het druppelt erbovenop ,even_even#ADV zoeken_zoeken#VERB met_met#ADP het_het#DET druppeltje_druppelt#NOUN erbovenop_erbovenop#ADV ,3
pair15,389,A,#clicks# ja,06,12,A,K,K,1,ja,INTJ ,ja ,ja_ja#INTJ ,3
pair15,390,B,ja,06,12,A,K,K,1,ja,INTJ ,ja ,ja_ja#INTJ ,3
pair15,391,B,*k*,06,12,A,K,K,1,k,SYM ,k ,k_k#SYM ,3
pair15,392,B,(#clicks#) um dit is degene die ik de hele tijd beschrijf als de hoefvorm #laughing# aan de linkerkant,05,13,B,6,6,1,dit is degene die ik de hele tijd beschrijf als de hoefvorm aan de linkerkant,PRON AUX PRON PRON PRON DET ADJ NOUN VERB SCONJ DET NOUN ADP DET NOUN ,dit zijn degeen die ik de heel tijd beschrijf als de hoefvorm aan de linkerkant ,dit_dit#PRON is_zijn#AUX degene_degeen#PRON die_die#PRON ik_ik#PRON de_de#DET hele_heel#ADJ tijd_tijd#NOUN beschrijf_beschrijf#VERB als_als#SCONJ de_de#DET hoefvorm_hoefvorm#NOUN aan_aan#ADP de_de#DET linkerkant_linkerkant#NOUN ,3
pair15,393,A,(#clicks#) ja met het blok erbovenop en uh,05,13,B,6,6,1,ja met het blok erbovenop en,INTJ ADP DET NOUN ADV CCONJ ,ja met het blok erbovenop en ,ja_ja#INTJ met_met#ADP het_het#DET blok_blok#NOUN erbovenop_erbovenop#ADV en_en#CCONJ ,3
pair15,394,B,ja,05,13,B,6,6,1,ja,INTJ ,ja ,ja_ja#INTJ ,3
pair15,395,A,ja dat is *6*,05,13,B,6,6,1,ja dat is zes,INTJ PRON AUX NUM ,ja dat zijn zes ,ja_ja#INTJ dat_dat#PRON is_zijn#AUX zes_zes#NUM ,3
pair15,396,A,#clicks# uh dit is die met de ruit met de twee blokkentorens aan de bovenkant,08,14,A,C,C,1,dit is die met de ruit met de twee blokkentorens aan de bovenkant,PRON AUX PRON ADP DET NOUN ADP DET NUM ADJ ADP DET NOUN ,dit zijn die met de ruit met de twee blokkentoren aan de bovenkant ,dit_dit#PRON is_zijn#AUX die_die#PRON met_met#ADP de_de#DET ruit_ruit#NOUN met_met#ADP de_de#DET twee_twee#NUM blokkentorens_blokkentoren#ADJ aan_aan#ADP de_de#DET bovenkant_bovenkant#NOUN ,3
pair15,397,B,ja (ik moet hem) even zoeken #laughs#,08,14,A,C,C,1,ja ik moet hem even zoeken,INTJ PRON AUX PRON ADV VERB ,ja ik moeten hem even zoeken ,ja_ja#INTJ ik_ik#PRON moet_moeten#AUX hem_hem#PRON even_even#ADV zoeken_zoeken#VERB ,3
pair15,398,A,de l- vorm aan de onderkant uh,08,14,A,C,C,1,de vorm aan de onderkant,DET NOUN ADP DET NOUN ,de vorm aan de onderkant ,de_de#DET vorm_vorm#NOUN aan_aan#ADP de_de#DET onderkant_onderkant#NOUN ,3
pair15,399,B,oh die ja inderdaad *c*,08,14,A,C,C,1,die ja inderdaad c,PRON INTJ ADV SYM ,die ja inderdaad c ,die_die#PRON ja_ja#INTJ inderdaad_inderdaad#ADV c_c#SYM ,3
pair15,400,A,ja,08,14,A,C,C,1,ja,INTJ ,ja ,ja_ja#INTJ ,3
pair15,401,B,#clicks# uh dit is diegene met een soort van twistervorm die in een driehoekje eindigt,03,15,B,9,9,1,dit is diegene met een soort van twistervorm die in een driehoekje eindigt,PRON AUX ADV ADP DET NOUN ADP NOUN PRON ADP DET NOUN VERB ,dit zijn diegene met een soort van twistervorm die in een driehoek eindigen ,dit_dit#PRON is_zijn#AUX diegene_diegene#ADV met_met#ADP een_een#DET soort_soort#NOUN van_van#ADP twistervorm_twistervorm#NOUN die_die#PRON in_in#ADP een_een#DET driehoekje_driehoek#NOUN eindigt_eindigen#VERB ,3
pair15,402,A,#clicks# oh ja uh uh,03,15,B,9,9,1,ja,INTJ ,ja ,ja_ja#INTJ ,3
pair15,403,B,eronder,03,15,B,9,9,1,eronder,ADV ,eronder ,eronder_eronder#ADV ,3
pair15,404,A,ja ik heb hem met de blokken aan de bovenkant,03,15,B,9,9,1,ja ik heb hem met de blokken aan de bovenkant,INTJ PRON AUX PRON ADP DET NOUN ADP DET NOUN ,ja ik hebben hem met de blok aan de bovenkant ,ja_ja#INTJ ik_ik#PRON heb_hebben#AUX hem_hem#PRON met_met#ADP de_de#DET blokken_blok#NOUN aan_aan#ADP de_de#DET bovenkant_bovenkant#NOUN ,3
pair15,405,B,ja ja,03,15,B,9,9,1,ja ja,INTJ INTJ ,ja ja ,ja_ja#INTJ ja_ja#INTJ ,3
pair15,406,A,ja *9*,03,15,B,9,9,1,ja negen,INTJ NUM ,ja negen ,ja_ja#INTJ negen_negen#NUM ,3
pair15,407,A,#clicks# uh dit is die met een uh een bal erbovenop,14,16,A,H,H,1,dit is die met een een bal erbovenop,PRON AUX PRON ADP DET DET NOUN CCONJ ,dit zijn die met een een bal erbovenop ,dit_dit#PRON is_zijn#AUX die_die#PRON met_met#ADP een_een#DET een_een#DET bal_bal#NOUN erbovenop_erbovenop#CCONJ ,3
pair15,408,A,met erdoorheen zeg maar die IKEA uh #laughs# (tang),14,16,A,H,H,1,met erdoorheen zeg maar die IKEA tang,ADP ADV VERB ADV DET ADJ NOUN ,met erdoorheen zeggen maar die IKEA tang ,met_met#ADP erdoorheen_erdoorheen#ADV zeg_zeggen#VERB maar_maar#ADV die_die#DET IKEA_IKEA#ADJ tang_tang#NOUN ,3
pair15,409,B,#clicks# ja #laughs# ja uh met de staaf er voorop nog hè?,14,16,A,H,H,1,ja ja met de staaf er voorop nog,INTJ INTJ ADP DET NOUN ADV ADV ADV ,ja ja met de staaf er voorop nog ,ja_ja#INTJ ja_ja#INTJ met_met#ADP de_de#DET staaf_staaf#NOUN er_er#ADV voorop_voorop#ADV nog_nog#ADV ,3
pair15,410,A,ja,14,16,A,H,H,1,ja,INTJ ,ja ,ja_ja#INTJ ,3
pair15,411,B,ja,14,16,A,H,H,1,ja,INTJ ,ja ,ja_ja#INTJ ,3
pair15,412,B,*h*,14,16,A,H,H,1,h,SYM ,h ,h_h#SYM ,3
pair15,413,B,uh met het zonnepaneel en de spijker erdoorheen,10,1,B,3,3,1,met het zonnepaneel en de spijker erdoorheen,ADP DET NOUN CCONJ DET NOUN ADP ,met het zonnepaneel en de spijker erdoorheen ,met_met#ADP het_het#DET zonnepaneel_zonnepaneel#NOUN en_en#CCONJ de_de#DET spijker_spijker#NOUN erdoorheen_erdoorheen#ADP ,4
pair15,414,A,#clicks# oh ja uh *3*,10,1,B,3,3,1,ja drie,INTJ NUM ,ja drie ,ja_ja#INTJ drie_drie#NUM ,4
pair15,415,A,uh die met um #clicks# het vierkant erdoorheen en de twee torentjes bovenop,15,2,A,P,P,1,die met het vierkant erdoorheen en de twee torentjes bovenop,PRON ADP DET ADJ NOUN CCONJ DET NUM NOUN ADP ,die met het vierkant erdoorheen en de twee torent bovenop ,die_die#PRON met_met#ADP het_het#DET vierkant_vierkant#ADJ erdoorheen_erdoorheen#NOUN en_en#CCONJ de_de#DET twee_twee#NUM torentjes_torent#NOUN bovenop_bovenop#ADP ,4
pair15,416,B,ja,15,2,A,P,P,1,ja,INTJ ,ja ,ja_ja#INTJ ,4
pair15,417,A,l- vorm aan de linkerkant,15,2,A,P,P,1,vorm aan de linkerkant,NOUN ADP DET NOUN ,vorm aan de linkerkant ,vorm_vorm#NOUN aan_aan#ADP de_de#DET linkerkant_linkerkant#NOUN ,4
pair15,418,B,*p*,15,2,A,P,P,1,p,SYM ,p ,p_p#SYM ,4
pair15,419,B,ja,15,2,A,P,P,1,ja,INTJ ,ja ,ja_ja#INTJ ,4
pair15,420,A,yes?,15,2,A,P,P,1,yes,NOUN ,yes ,yes_yes#NOUN ,4
pair15,421,B,*p*,15,2,A,P,P,1,p,SYM ,p ,p_p#SYM ,4
pair15,422,B,#clicks# uh diegene met (uh) ding door z'n neus #laughs#,06,3,B,14,14,1,diegene met ding door z'n neus,PRON ADP NOUN ADP PRON NOUN ,diegene met ding door zijn neus ,diegene_diegene#PRON met_met#ADP ding_ding#NOUN door_door#ADP z'n_zijn#PRON neus_neus#NOUN ,4
pair15,423,B,en met het kleine druppeltje,06,3,B,14,14,1,en met het kleine druppeltje,CCONJ ADP DET ADJ NOUN ,en met het klein druppel ,en_en#CCONJ met_met#ADP het_het#DET kleine_klein#ADJ druppeltje_druppel#NOUN ,4
